,content,,,,,,,,,,,,,
3039,뭐가 지루하다는건지 -.-;; ㅋㅋ 캐감동 영화,,,,,,,,,,,,,
3040,앞으로 미래는 우성과 열성유전자로 나뉜다는 기사를 보았다.,,,,,,,,,,,,,
3041,내 생에 최고의 영화,,,,,,,,,,,,,
3042,안습....ㅠㅠ 이 영화를 지금에서야 보다니,,,,,,,,,,,,,
3043,최고!!!!!! 안보신 분들 꼭 보세요~~~~,,,,,,,,,,,,,
3044,감동적인 SF영화중에는 최고네요!,,,,,,,,,,,,,
3045,긴장감과 감동 강추 스토리굿 ~,,,,,,,,,,,,,
3046,불완벽한것이 바로 인간이다..(캐감동 지대...),,,,,,,,,,,,,
3047,안지루하고 재밌는데 지루하다고한사람들은 모지?,,,,,,,,,,,,,
3048,명연기...스토리도 굳...정말  감동 제대로...,,,,,,,,,,,,,
3049,최고 시간 지나가는줄 모르게 봤다...,,,,,,,,,,,,,
3050,그래 지루하긴해도...SF니깐 9점준다,,,,,,,,,,,,,
3051,처음엔 내용을 이해못했는데 마지막 가서는 왠지 슬퍼지네요...,,,,,,,,,,,,,
3052,최고다 진짜,,,,,,,,,,,,,
3053,생각할거리가 많은 영화.다만 전개가 조금 지루한감이 있다.,,,,,,,,,,,,,
3054,영화에서 제롬을 볼때마다 왜이리 슬퍼보이는지..,,,,,,,,,,,,,
3055,최고였다.,,,,,,,,,,,,,
3056,마지막에 모든걸 알게해 주는 영화..,,,,,,,,,,,,,
3057,최고의 영화,,,,,,,,,,,,,
3058,2006년... 이제야 이 영화를 본것이 그나마 다행이다,,,,,,,,,,,,,
3059,잔잔한 슬픔.. 그저 스토리의 깊이에 감탄한다.,,,,,,,,,,,,,
3060,감동,,,,,,,,,,,,,
3061,정말 슬프다 ㅠㅠ 그래도 마지막에 다행!! 울었어요,,,,,,,,,,,,,
3062,미래는 꿈꾸는 자들의것..고딩서 18장 24절.,,,,,,,,,,,,,
3063,못보신분 꼭보세요.전 또 볼라우~,,,,,,,,,,,,,
3064,처음이다 가슴보다 차가운 머리가 뜨거워 지는 느낌은...,,,,,,,,,,,,,
3065,몇번을봐도 감동적이라니깐..,,,,,,,,,,,,,
3066,역시 작가이자 트루면쇼의 감독 굿~,,,,,,,,,,,,,
3067,이런영화가 정말 좋은거지 보고나서 남는것도 있고~ 꼭봐라,,,,,,,,,,,,,
3068,마지막이 정말 슬프다 감동 그 자체,,,,,,,,,,,,,
3069,잔잔한충격과감동,,,,,,,,,,,,,
3070,인간. 고귀함. 아름다움.,,,,,,,,,,,,,
3071,평점좀 올립세,,,,,,,,,,,,,
3072,실제 미래가 될 수 있는 영화.,,,,,,,,,,,,,
3073,정말 대단한영화,,,,,,,,,,,,,
3074,창조적인 시나리오 맘에 든다,,,,,,,,,,,,,
3075,힘이나게 만드는 영화다,,,,,,,,,,,,,
3076,평점 9.2 ! 그만한 가치가 있었다..,,,,,,,,,,,,,
3077,화려한 CG는 없지만 더 SF 다운 영화,,,,,,,,,,,,,
3078,세상에 안돼는게 어디있니!다돼지!,,,,,,,,,,,,,
3079,허접한 포스터를 보고 그냥 놓칠뻔했던 좋은 영화,,,,,,,,,,,,,
3080,많은 것을 깨닫게 해주는 영화,,,,,,,,,,,,,
3081,고딩때학교에서과학시간에보고잊혀지지않는영화乃,,,,,,,,,,,,,
3082,작위적이지 않은 감동,,,,,,,,,,,,,
3083,인간은 노력하기 나름..,,,,,,,,,,,,,
3084,장면 하나하나 생각할꺼리로 가득.. 넘 럭셜한 영화.ㅎ,,,,,,,,,,,,,
3085,명작,,,,,,,,,,,,,
3086,최고였다.,,,,,,,,,,,,,
3087,좋긴 좋은데 어딘지 조금 허전,,,,,,,,,,,,,
3088,몇번봐도 질리지않았고,,,,,,,,,,,,,
3089,브라보.,,,,,,,,,,,,,
3090,정말 좋은 영화이다,,,,,,,,,,,,,
3091,.,,,,,,,,,,,,,
3092,보고 또봐도 재밌다.,,,,,,,,,,,,,
3093,볼만함...,,,,,,,,,,,,,
3094,뭔가 멋진,,,,,,,,,,,,,
3095,은근히잘만들어진영화~이야굿...,,,,,,,,,,,,,
3096,이걸 이제서야 봤군요. 명작!!,,,,,,,,,,,,,
3097,1997년도 최고의 작품.. 감동의 역작..,,,,,,,,,,,,,
3098,숨겨진 명작....,,,,,,,,,,,,,
3099,재능이모자라꿈을포기하는가?이영화를보고깨닫는게있길바란다,,,,,,,,,,,,,
3100,감동적이었지만 10점주기엔 뭔가 허전한 하지만 강추하는 영화,,,,,,,,,,,,,
3101,주드 로의 캐릭터가 돋보이는 영화.,,,,,,,,,,,,,
3102,명성만 믿고 봐서 그런지 별로...,,,,,,,,,,,,,
3103,에단호크를 좋아하게 만든 영화^^에 동감,,,,,,,,,,,,,
3104,이런 영화를 원했다. 즐기고 느끼고 생각하게한다.,,,,,,,,,,,,,
3105,슬픈 미래를 미리 보는 씁쓸함. 설정이 참신한 영화.,,,,,,,,,,,,,
3106,이 영화에 올인하겠다,,,,,,,,,,,,,
3107,영화팬들은 이런영화만나온다면이틀에한번꼴로영화관을 찾는다.,,,,,,,,,,,,,
3108,7번도 넘게 본 영화... 볼수록 진한 감동,,,,,,,,,,,,,
3109,97년 고등학생때 보고 제대로 감동받았던 기억이...,,,,,,,,,,,,,
3110,완벽해지려 하지말고 꾸준히 노력하라.,,,,,,,,,,,,,
3111,대작이다,,,,,,,,,,,,,
3112,[8점] 괜찮은 영화...,,,,,,,,,,,,,
3113,좋아 좋아....,,,,,,,,,,,,,
3114,훌룡한영화,,,,,,,,,,,,,
3115,-@  우수작 그러나 약간 재미 부족,,,,,,,,,,,,,
3116,당신이 왜 귀한 존재인지 모르겠다는 이들이여. 이 영화를!,,,,,,,,,,,,,
3117,쉽게쉽게 보는 106분간의 철학,,,,,,,,,,,,,
3118,있을법한 내용으로,,,,,,,,,,,,,
3119,정말 철학적인,,,,,,,,,,,,,
3120,내용자체는 그저 그랬지만 결말이 제일 맘에 든다,,,,,,,,,,,,,
3121,정말 볼만한 영화...철학적인 내용을 쉽게 표현하는 능력이란,,,,,,,,,,,,,
3122,중반부터 이루어진 긴장감.또다시 반복되는 긴장감.그리고 감동,,,,,,,,,,,,,
3123,정말 미래에 흔히 일어날수 있고,,,,,,,,,,,,,
3124,우연히 봤는데 명작,,,,,,,,,,,,,
3125,이런 미래는 정말 싫어,,,,,,,,,,,,,
3126,오싹하다,,,,,,,,,,,,,
3127,이제 곧 현실이 될 영화..,,,,,,,,,,,,,
3128,인간이라는 존재에 대한 고뇌와 승리,,,,,,,,,,,,,
3129,내가 가장 좋아하는 영화가 되었다. 앞으로도 계속 그럴것같다.,,,,,,,,,,,,,
3130,괘안네,,,,,,,,,,,,,
3131,멋진 신세계를 떠올리는 영화,,,,,,,,,,,,,
3132,돌아갈것을 생각하지 않아서 너를 이겼다,,,,,,,,,,,,,
3133,인간의 한계를 뛰어넘는 모습이 아름답다.,,,,,,,,,,,,,
3134,마지막대사가 생각난다.,,,,,,,,,,,,,
3135,그러나 풍자성이 없다,,,,,,,,,,,,,
3136,처음 관람평! 내인생의 최고의,,,,,,,,,,,,,
3137,신선하긴 한데. ,,,,,,,,,,,,,
3138,인간의 미래는 결정지어지지 않는다!,,,,,,,,,,,,,
3139,뭐라말할수없다.그냥푹빠졌다.지루하지않았다.,,,,,,,,,,,,,
3140,강추더블!!,,,,,,,,,,,,,
3141,일단 보시길..그러면 이영화의 매력에 빠지것이다....,,,,,,,,,,,,,
3142,우마서먼과 에단호크의 매력을 마음것볼수있는영화.,,,,,,,,,,,,,
3143,주제가 참신하고 좋은것같아요.. 화이팅~,,,,,,,,,,,,,
3144,너무 좋은 영화중에 하나.,,,,,,,,,,,,,
3145,주제가 좋다,,,,,,,,,,,,,
3146,꿈을 향한 열정,,,,,,,,,,,,,
3147,꼭 봐야할 영화중의 하나,,,,,,,,,,,,,
3148,인간은 유전자로 이루어진 단백질 덩어리...가 아니다.,,,,,,,,,,,,,
3149,숨겨진 수작.,,,,,,,,,,,,,
3150,콘택트가 SF영화중 최곤줄 알았는데... 아니었습니다.....,,,,,,,,,,,,,
3151,주제가 진짜 좋다...여운이 남는...,,,,,,,,,,,,,
3152,"11점 ""돌아갈것을 생각하지 않아서 너를 이겼다""",,,,,,,,,,,,,
3153,꿈을 향한 인간의 끝없는 열망,,,,,,,,,,,,,
3154,미래에 있을법한 영화..,,,,,,,,,,,,,
3155,정말 굳 지금까지 젤 재밌던것가틈..,,,,,,,,,,,,,
3156,뭔가 나올듯...하다가 끝낫음.,,,,,,,,,,,,,
3157,최고~!!,,,,,,,,,,,,,
3158,sf영화.. 취향은 아니지만 좋은 영화.,,,,,,,,,,,,,
3159,11점을 줄수없는게 안습...,,,,,,,,,,,,,
3160,미래에 저런 세상이 온다면 정말 싫을것 같다.,,,,,,,,,,,,,
3161,몇일간 여운이 남을듯.,,,,,,,,,,,,,
3162,쥬드로를 좋아할 수 밖에 없다.,,,,,,,,,,,,,
3163,잔잔한 SF라고 할까 하지만 긴장감은 좋다,,,,,,,,,,,,,
3164,다 좋은데 연출과 전개가 좀 미지근하다 할까,,,,,,,,,,,,,
3165,수OO 후의 스릴러를 미리 만들었다.,,,,,,,,,,,,,
3166,무거운 느낌인데도 지루하지않다 .. 특이한 여운을 주는군..,,,,,,,,,,,,,
3167,거의 10년전 영환데,,,,,,,,,,,,,
3168,처음봤을때의 그 충격!!! 지루할법한데도 전혀 그렇지 않았다,,,,,,,,,,,,,
3169,잠자기전 다시 한번 꼽씹어 봐야겠다,,,,,,,,,,,,,
3170,생각했던 것보다 잼있네,,,,,,,,,,,,,
3171,보고난 후에 많은 걸 생각해주게 만드는 영화. 11점,,,,,,,,,,,,,
3172,유전자가 좀 딸려도 열심히 살아보라는고다..ㅋ,,,,,,,,,,,,,
3173,삶에있어서 꿈을갖게해준다,,,,,,,,,,,,,
3174,영화를 모르는 사람은 평점을 주지마라...,,,,,,,,,,,,,
3175,이영화가 10점이 아닌게 유감스럽다,,,,,,,,,,,,,
3176,이런 영화를 이제라도 만나게되서 마냥 기쁠뿐이다..,,,,,,,,,,,,,
3177,직접 본 결과 제 점수는 8점입니다.,,,,,,,,,,,,,
3178,실제가 되어버릴지도 모르는 미래이야기.. 재밌었다.,,,,,,,,,,,,,
3179,인간의 운명은 유전자로 정해질순 없다,,,,,,,,,,,,,
3180,가슴에 여운이 남는 영화,,,,,,,,,,,,,
3181,어쩌면 정말 가까운 미래의 일일지도,,,,,,,,,,,,,
3182,최고다...더 이상 말이 필요 없다,,,,,,,,,,,,,
3183,에단호크........,,,,,,,,,,,,,
3184,에탄호크의 명언이 나를 부끄럽게 만드는구나..,,,,,,,,,,,,,
3185,낄낄 난 재밌었어. 적어도 평점 9점대 영화들만큼.,,,,,,,,,,,,,
3186,주드로가 자살하는 장면 싫었다.. 전체적으론 재밌음.,,,,,,,,,,,,,
3187,남자가 봐도 멋진 배우들과 생명공학에 대한 경고의 메세지..,,,,,,,,,,,,,
3188,난 수영할때 다시 돌아올 힘을 남겨두지 않아,,,,,,,,,,,,,
3189,그대는 내아들의 희망이다.,,,,,,,,,,,,,
3190,좋았다~~문명이 발달할  수록 미래가 더 무서워 지겠군 쩝!!,,,,,,,,,,,,,
3191,좋다.. 마무리에 양복입고 우주선타는게 좀 티.,,,,,,,,,,,,,
3192,정말 미래에 대해서 한 번 생각해보게 끔 하는 영화,,,,,,,,,,,,,
3193,진짜 좋은영화~ 최고다!,,,,,,,,,,,,,
3194,너무 감동적이었던 영화.빈센트의 눈물겨운 삶에 박수를 보낸다.,,,,,,,,,,,,,
3195,인간에 대해 생각을 할수잇게한 영화,,,,,,,,,,,,,
3196,보기 드문 SF 명작,,,,,,,,,,,,,
3197,이야기와,,,,,,,,,,,,,
3198,비극적이고 충격적이었지만 재밌지는 않았다 높은평점에실망,,,,,,,,,,,,,
3199,나도티비에서무심코..에단,,,,,,,,,,,,,
3200,이런 영화가 진짜 영화다...,,,,,,,,,,,,,
3201,조낸 재밌다.,,,,,,,,,,,,,
3202,TV에서 하는 영화 무심코 봤다. 이런 영화가 있다니!!!,,,,,,,,,,,,,
3203,최고!!,,,,,,,,,,,,,
3204,어릴때 안 본게 다행. 성숙해야 알 수 있는 최고의 영화.,,,,,,,,,,,,,
3205,몇번을 다시 보아도 다시 또 빨아들이는 이 영화의 힘은?,,,,,,,,,,,,,
3206,두려운 미래. 인간이 인간으로 남기를 바라며.,,,,,,,,,,,,,
3207,아마 한동안은 이영화 꼭 보라고 떠들고 다닐듯..,,,,,,,,,,,,,
3208,서늘한...절대 잊혀지지 않을 엔딩...,,,,,,,,,,,,,
3209,나는 되돌아갈 힘을 남겨두지 않기에 너에게 이기는 거야...,,,,,,,,,,,,,
3210,제롬과 제롬. 절대 잊을 수 없는 감동을 준 영화.,,,,,,,,,,,,,
3211,좀 지루하다..,,,,,,,,,,,,,
3212,나에게 가장 깊은 인상을 남긴 영화 중 하나.,,,,,,,,,,,,,
3213,멋진 영화인거 같다..,,,,,,,,,,,,,
3214,모호하지 않은 주제,,,,,,,,,,,,,
3215,자신을 불태우러 드러가는 그 모습 잊을 수 없다...,,,,,,,,,,,,,
3216,재미만이 영화의전부는아니다.시사하는바가 큰 영화,,,,,,,,,,,,,
3217,I can Do It,,,,,,,,,,,,,
3218,이영화를 왜 이제서야 본거야,,,,,,,,,,,,,
3219,긴장감이 넘쳐요 아슬아슬~^^,,,,,,,,,,,,,
3220,나도 꿈을 이루기 위해 노력해야함을 새삼 느꼇다...,,,,,,,,,,,,,
3221,감동 ㅠ.ㅠ,,,,,,,,,,,,,
3222,진정으로 교훈이 와닫는다..,,,,,,,,,,,,,
3223,의외의 수작.,,,,,,,,,,,,,
3224,영화라서 가능한거다,,,,,,,,,,,,,
3225,내가 너를 이길수 있는건 돌아갈 힘을 남기지 않았기 때문이야,,,,,,,,,,,,,
3226,소재도 흥미있고... 감동도 적절하게..,,,,,,,,,,,,,
3227,재밌게 봤어요. 유전자가 운명을 결정하지 않는다는 것..ㅎㅎ,,,,,,,,,,,,,
3228,열정.,,,,,,,,,,,,,
3229,이거 많이 유명한 영화인가요? 군인이 보면 재미있을까여?,,,,,,,,,,,,,
3230,꿈의가능성참많은것을보여준영화.대사가잊혀지지않는다.,,,,,,,,,,,,,
3231,의외로 젬없다는분많있는데......의외로 좋았다ㅋㅋㅋ,,,,,,,,,,,,,
3232,진부하기 쉬운 운명론을 약간의 스릴러와 sf로 잘포장 시켰다.,,,,,,,,,,,,,
3233,명작....,,,,,,,,,,,,,
3234,상당히 좋아,,,,,,,,,,,,,
3235,과학이 운명까지는 바꿀수 없다!!내가 개척한다~굳,,,,,,,,,,,,,
3236,보고나서 아주 좋았습니다.,,,,,,,,,,,,,
3237,아주 약간 어색한 구성을 뛰어넘는 나머지,,,,,,,,,,,,,
3238,괜찮은 것도 사실이지만 딱 그 정도의 수준..,,,,,,,,,,,,,
3239,정말 말로 표현 못한다.. 가타카를 보고 느낀 감동은...최고!!,,,,,,,,,,,,,
3240,이야.....정말 이런 감동적인 영화는 첨이야 ㅜㅜ,,,,,,,,,,,,,
3241,한치의 오차도 허용안되는 숨막히는 미래,,,,,,,,,,,,,
3242,보는내내 잔잔한 감동과 스릴.. 이런게 영화다,,,,,,,,,,,,,
3243,10점 밖에 못 주다니 너무 안타 깝네,,,,,,,,,,,,,
3244,처음부터 보진 않았지만 마지막에 눈물이 나더라구요 흑 주드!,,,,,,,,,,,,,
3245,인간 존엄을 일깨우는 영화,,,,,,,,,,,,,
3246,그냥 저냥.. 괜찮은 영화 같지만 내취향은 아니라 8점..,,,,,,,,,,,,,
3247,밑에 1점 주는 또라이 말 믿지말고 ㅡㅡ 당장봐라 최고의 영화~,,,,,,,,,,,,,
3248,많은 생각을 하게하는..,,,,,,,,,,,,,
3249,한권의 좋은책을 읽은듯한 느낌,,,,,,,,,,,,,
3250,의외의 수작,,,,,,,,,,,,,
3251,생명과학이 가져올 수있는 디스토피아를 경고하는 작품,,,,,,,,,,,,,
3252,재밌게 본 영화.. 보고 난 후엔 생각도 많이 하게 되고..,,,,,,,,,,,,,
3253,결론...언젠간 죽는다.,,,,,,,,,,,,,
3254,진짜,,,,,,,,,,,,,
3255,약간은 심오했다.,,,,,,,,,,,,,
3256,생각할거리도 많고 그냥 즐기기에도 최고인.네티즌 평점은 진짜,,,,,,,,,,,,,
3257,"인간을 잣대로 쟤려하지마라 ""누구에게나 가능성은 있다""",,,,,,,,,,,,,
3258,써야 늘지.,,,,,,,,,,,,,
3259,시사하는바가 많음.. 특이 요즘의 대한민국에선,,,,,,,,,,,,,
3260,난 돌아갈 힘을 남겨두지 않아.,,,,,,,,,,,,,
3261,모든건 가능하다...영원히 지워지지 않을 잔상들.,,,,,,,,,,,,,
3262,우리들의 미래,,,,,,,,,,,,,
3263,흙속의 진주 +_+,,,,,,,,,,,,,
3264,꿈을향해서,,,,,,,,,,,,,
3265,왜 이영화가 안유명한지,,,,,,,,,,,,,
3266,지적이면서도 감성적인 SF ^^,,,,,,,,,,,,,
3267,30년안에 이만한 영화는 없을것,,,,,,,,,,,,,
3268,슬픈 미래를 그려냈다.,,,,,,,,,,,,,
3269,영화 속에서도 잘어울렸던 한쌍  에단호크 and 우마 서먼,,,,,,,,,,,,,
3270,정말 보기 드문 SF 명작. (아 관람전 클릭 잘못했네 -_-;;),,,,,,,,,,,,,
3271,메세지도 많고,,,,,,,,,,,,,
3272,세월이 지날수록 이영화의 상상력이 현실적으로 보인다.,,,,,,,,,,,,,
3273,최고의 영화입니다. 케이블에서라도 꼭 보시길.,,,,,,,,,,,,,
3274,최고,,,,,,,,,,,,,
3275,미래 사회에 대한 진지한 성찰,,,,,,,,,,,,,
3276,하지만 사람들은 열정있는 열성인자보다 완벽한 인간을 꿈꾼다,,,,,,,,,,,,,
3277,선천적 열등감을 가졌던 나에게 빛이 된 영화.,,,,,,,,,,,,,
3278,별점이 괜히 높은게 아니구나...,,,,,,,,,,,,,
3279,한번 보는 걸로는 이 영화를 알 수 없다.,,,,,,,,,,,,,
3280,다시 봐도 감동적인 최고의 SF,,,,,,,,,,,,,
3281,이 영화가 1% 모자란다면 다른영화들은 다 10%모자란 것이다,,,,,,,,,,,,,
3282,재밌다..감동적..슈퍼액션에서봤는데감동적!!,,,,,,,,,,,,,
3283,우울한 미래의 영화.. 하지만 최고였다..ddd,,,,,,,,,,,,,
3284,머지않은 미래,,,,,,,,,,,,,
3285,OO전 영화지만 촌스럽지 않은...,,,,,,,,,,,,,
3286,무한한 가능성의 인간을 인간이 넌돼 넌안돼 한다는건 끔찍한일,,,,,,,,,,,,,
3287,어머 바람에 날라갔네요?ㅋㅋ,,,,,,,,,,,,,
3288,정말 괜찮은 영화 였다 굿..ㅋ,,,,,,,,,,,,,
3289,무언가 가르침을 주는 영화. 소재는좋앗으나 약간의 지루,,,,,,,,,,,,,
3290,yi4297 수준도 알만하다;; 판타지로 착각했다면 겜이나 해요~,,,,,,,,,,,,,
3291,인간의 미래를 잠깐이나마 엿볼 수 있었던 영화(설정이지만),,,,,,,,,,,,,
3292,감동깊은 영화 휴먼 스토리,,,,,,,,,,,,,
3293,정말 최고의 영화,,,,,,,,,,,,,
3294,스토리는 좋았는데 무언가 아쉽다.. 뭘까..?,,,,,,,,,,,,,
3295,주드 로 배역의 애매함이 영화를 쫌 모자라게 만드는 듯,,,,,,,,,,,,,
3296,최고의 영화..,,,,,,,,,,,,,
3297,정말 굿굿굿굿,,,,,,,,,,,,,
3298,진짜 말이 필요없는 영화다!!,,,,,,,,,,,,,
3299,영화에서 보여줄수 있는 간지의 모든것.,,,,,,,,,,,,,
3300,굿,,,,,,,,,,,,,
3301,어쩌면 떠나는것이 아니라 고향으로 돌아가는것일지도 모른다.,,,,,,,,,,,,,
3302,널 이기는 이유를 알아? 남겨둘 힘을 남겨두지 않기 때문이야.,,,,,,,,,,,,,
3303,"모든 법칙에는 예외가 있다. 잘 만든 영화...""",,,,,,,,,,,,,
3304,과학운 운명까지 결정짓지 못한다 .. ㅋㅋ 좋아좋아 ~!!!!!,,,,,,,,,,,,,
3305,그저 평범하던데,,,,,,,,,,,,,
3306,엄청난 연기력과 엄청난 작품성.,,,,,,,,,,,,,
3307,100% 완전한 인간보다 2% 부족한 사람이 좋다,,,,,,,,,,,,,
3308,최고 천점도 모자라다.,,,,,,,,,,,,,
3309,1점주는 놈들은 다왕의남자 알바다.,,,,,,,,,,,,,
3310,1점주는 놈들은 다 왕의남자 알바다,,,,,,,,,,,,,
3311,숨겨진 명작,,,,,,,,,,,,,
3312,진짜 숨겨진 명작 재미있으면서 감동을 주는!!!!!!!!,,,,,,,,,,,,,
3313,설정이화려하진않지만,,,,,,,,,,,,,
3314,인류의 가까운 미래에 대해 다시 생각하게 만드는 영화 강추,,,,,,,,,,,,,
3315,숨겨진 명작...,,,,,,,,,,,,,
3316,인간은 DNA가 아닌 열정이 만들어낸다,,,,,,,,,,,,,
3317,sf의 또다른 명작,,,,,,,,,,,,,
3318,시지프스 처럼 끝없는 도전 그것이 인간,,,,,,,,,,,,,
3319,열심히합시다,,,,,,,,,,,,,
3320,멋있는 영화다... 인간의 뇌에는 유전자가 없어....,,,,,,,,,,,,,
3321,무엇을보았는가? 희망가 꿈을 보았다.,,,,,,,,,,,,,
3322,6점이하준사람은..영화내용 이해 못한분 같네요...10점드립니다.,,,,,,,,,,,,,
3323,여기 10 점 말고 100점은 없나요 ㅡㅡ? 100점주고싶은 영화임 ;;,,,,,,,,,,,,,
3324,11점 주고 싶은 영화,,,,,,,,,,,,,
3325,너무나 멋진 영화!,,,,,,,,,,,,,
3326,점수에 너무많이 기대했나. 소재는 좋았는데 왠지 지루감이,,,,,,,,,,,,,
3327,우연한 기회에 보게 되었는데 Best,,,,,,,,,,,,,
3328,정말 멋있다 에단호크 정말 너무 이쁘고 매력적이다 우마서먼,,,,,,,,,,,,,
3329,멋지다 의지란 멋진것이다 후후,,,,,,,,,,,,,
3330,섬세한에단호크존재자체만으로도아름다운우마서먼.치밀한 스토리,,,,,,,,,,,,,
3331,난 돌아갈 힘을 남겨놓지 않기 때문에 널 이기는거야,,,,,,,,,,,,,
3332,말이 필요 없다. 일단 보세요.,,,,,,,,,,,,,
3333,그냥 명작.10점. 좋은 메시지르 던져준다.,,,,,,,,,,,,,
3334,말할 필요 없는 명작.,,,,,,,,,,,,,
3335,기발한 생각과 강렬한 긴장감.,,,,,,,,,,,,,
3336,빈센트가 누구죠?,,,,,,,,,,,,,
3337,생각하게 만드는 영화..,,,,,,,,,,,,,
3338,올더스 헉슬리,,,,,,,,,,,,,
3339,뭐 모자른게있나.. ;; 음 주드로결말이 ;;,,,,,,,,,,,,,
3340,시대적으로 상당히 앞선 발상였던 거 같애,,,,,,,,,,,,,
3341,화려하지는 않았지만..  여운도 있고 좋은영화다.,,,,,,,,,,,,,
3342,내 얘기인듯~~ ^^,,,,,,,,,,,,,
3343,노력하면 안되는것 없다!!,,,,,,,,,,,,,
3344,왜 이런 명작을 사람들이 잘 모르는 거지?? 진짜 10점도 아깝다,,,,,,,,,,,,,
3345,신선했다.,,,,,,,,,,,,,
3346,열성인자들에 대한 슬픈 고찰,,,,,,,,,,,,,
3347,누군가에게 추천해주고싶은 영화..,,,,,,,,,,,,,
3348,10점도 모자르다..,,,,,,,,,,,,,
3349,운명을 바꾸는건 힘이 아니라,,,,,,,,,,,,,
3350,상당하다!,,,,,,,,,,,,,
3351,우성도 열성의 노력을 막을 수는 없을 것이다..,,,,,,,,,,,,,
3352,10번이고 더보고 싶은영화,,,,,,,,,,,,,
3353,DNA로 인간의 우열을 나눌수없다.최고의 영화 10점!,,,,,,,,,,,,,
3354,만약 평가를 두번할 수 있다면 10점을 두번주겠다,,,,,,,,,,,,,
3355,이런거는 10점 만점!!!,,,,,,,,,,,,,
3356,최고다,,,,,,,,,,,,,
3357,스토리면에서나 연기면에서나 모두 최고..,,,,,,,,,,,,,
3358,매우 인상적인 영화를 오랜만에 본 것 같네요.,,,,,,,,,,,,,
3359,늦게 봤다는 사실이 안타까울뿐 명작의 반열에 올릴만 하오,,,,,,,,,,,,,
3360,감동적이다,,,,,,,,,,,,,
3361,명작입니다. 한국영화도 빨리 이런 작품을 만들수있었으면.,,,,,,,,,,,,,
3362,괜찮은 영화,,,,,,,,,,,,,
3363,정말 좋은영화입니다.,,,,,,,,,,,,,
3364,정말 좋은 영화. 아이들에게 꼭 보여주고 싶은...,,,,,,,,,,,,,
3365,죽입니다 말이 필요없음..,,,,,,,,,,,,,
3366,수작 SF지만 다소 무리한 설정때문에 몰입이 안되었던..,,,,,,,,,,,,,
3367,좋아좋아~,,,,,,,,,,,,,
3368,SF영화보고 감동한건 아마겟돈 이후 처음이다!!,,,,,,,,,,,,,
3369,진흙속의 진주같은 영화,,,,,,,,,,,,,
3370,대단하다,,,,,,,,,,,,,
3371,만점,,,,,,,,,,,,,
3372,정말 볼만하다!,,,,,,,,,,,,,
3373,막판에 서글픈...,,,,,,,,,,,,,
3374,보는동안 흥미진진 ^^;,,,,,,,,,,,,,
3375,남자라면 꼭 봐야할 영화,,,,,,,,,,,,,
3376,이런날이 오지 않길 바랄뿐.,,,,,,,,,,,,,
3377,꿈이라는걸 뭘까....,,,,,,,,,,,,,
3378,지루하다,,,,,,,,,,,,,
3379,빠져든다,,,,,,,,,,,,,
3380,우성 열성은 타고난것이 아니라 내가 만드는 것!!,,,,,,,,,,,,,
3381,보면서 영화에 빠져드는것은 처음이다,,,,,,,,,,,,,
3382,신선한 충격. 10점도 아깝지 않다..!!,,,,,,,,,,,,,
3383,당신에게 꿈이 있다면,,,,,,,,,,,,,
3384,보시오,,,,,,,,,,,,,
3385,멋지다. 어쩜 그리 멀지 않은 미래가 이럴지도..,,,,,,,,,,,,,
3386,재밌다.가능성.,,,,,,,,,,,,,
3387,오락성,,,,,,,,,,,,,
3388,인간의 개념이 만들어낸 열성과 우성..그것은 단지 명목뿐이다.,,,,,,,,,,,,,
3389,명작.대작이 아니라 명작.감동의 도가니,,,,,,,,,,,,,
3390,왜 이제야 봤을까...,,,,,,,,,,,,,
3391,보고난 뒤 내 자신을 돌아보게되는 영화..,,,,,,,,,,,,,
3392,지금보면은 조금 심심할지도.. 하지만 좋은영화,,,,,,,,,,,,,
3393,충격적이다.. 이런영화가 있었다니..,,,,,,,,,,,,,
3394,행복하지만 슬픈..두 '제롬'이 나를 참 아프게 하네요,,,,,,,,,,,,,
3395,무언가 느낄수 있는 영화,,,,,,,,,,,,,
3396,휴머니즘의 승리. 주드 로의 연기가 좋았음,,,,,,,,,,,,,
3397,재밌다,,,,,,,,,,,,,
3398,끝날때 울었고요.지금도 마지막장면 생각하면가슴이 찡합니다,,,,,,,,,,,,,
3399,가타카의 뜻도 알고 봅시다!,,,,,,,,,,,,,
3400,무시무시한미래+휴머니즘,,,,,,,,,,,,,
3401,멋지다!!! 기발한 상상력,,,,,,,,,,,,,
3402,최고!,,,,,,,,,,,,,
3403,인간은 자연과 신을 이길 수 없으며 운명은 스스로 개척한다,,,,,,,,,,,,,
3404,인간의 운명을 결정하는 유전자는 없다-,,,,,,,,,,,,,
3405,진지한 인간 성찰의 영화. 최고입니다,,,,,,,,,,,,,
3406,완전 감동,,,,,,,,,,,,,
3407,최고!!,,,,,,,,,,,,,
3408,괜히 내 미래에 저런게 나와 피검사했을때의 결과가 궁금해진다,,,,,,,,,,,,,
3409,good,,,,,,,,,,,,,
3410,완전 최고ㅠㅠ,,,,,,,,,,,,,
3411,보고있으면 나도 모르게 빠져드는 영화,,,,,,,,,,,,,
3412,알고는 있었지만 다시한번 생각해보게 하는 교훈.,,,,,,,,,,,,,
3413,감명깊게 봤다 ,,,,,,,,,,,,,
