,content,,,,,,,,,,,,,
11070,이제껏 다른명작들을 보고나왔을때랑 전혀다른느낌 이건 혁명이다 다시이런영화가나올수있을까? 재미없다고말하는 사람들 진심불쌍하다 영화를 단순재미로 보는시대는 갔다,,,,,,,,,,,,,
11071,2013 내게 최고의 영화,,,,,,,,,,,,,
11072,초반에는 블록 누님 숨소리가 몰입에 방해됐지만,,,,,,,,,,,,,
11073,원맨쑈....입니다,,,,,,,,,,,,,
11074,저도 10점! 만점입니다.,,,,,,,,,,,,,
11075,이건 극장에서 봐야해!!지구가 얼마나 아름다운 별인지..,,,,,,,,,,,,,
11076,이게 뭔영환지  곰곰히 생각해보는 영화... 그냥  뭐랄까 산으로 가는영화  흐메돈아까운 내돈 18000원..하..,,,,,,,,,,,,,
11077,그닥. 하도 잘만들었다해서 4dx로 봤는데,,,,,,,,,,,,,
11078,솔직히 말해서 별로다..,,,,,,,,,,,,,
11079,영상미와 삶의 철학을 동시에 설파한다.cg 를 이제 단순한 볼거리가 아닌 또다른 연출 구현수단으로 쓰고 있고,,,,,,,,,,,,,
11080,이영화에서 우주는 너무도 서글프게 아름다웠지만 한편으로 너무 무서웠다...,,,,,,,,,,,,,
11081,우리가 상상한것 이상.,,,,,,,,,,,,,
11082,영화보면 재미있어서 시간가는줄 모르고 보면 재미있는 영화라고 생각하는데 그래비티는 언제 끝나나 하고 시간만 보구 있었음~!!!,,,,,,,,,,,,,
11083,오씨엔에서 보여줘도 볼까말까...정말 비추. 하지만 영화가 담은 메세지는 뭐 괜춘ㅋ올만에 하품 엄청했던ㅋ 평점왜이리 높은지 모르겟다 정말,,,,,,,,,,,,,
11084,4d아니었으면 보다가 잤을거같은뎅... 왜이렇게 평점높지,,,,,,,,,,,,,
11085,재미를떠나서정말영화잘만들었다진짜대단했다ㅜㅜ어찌만들엇을까이영화연말에아카데미상휩쓸듯,,,,,,,,,,,,,
11086,강추ㅋㅋㅋ 완전 재밌네요,,,,,,,,,,,,,
11087,지루하대서 고민했는데 안봤으면  후회할 뻔 했다. 이게 바로 영화지! 전율,,,,,,,,,,,,,
11088,보는 내내 우주에 있는 기분이었다. 개인마다 취향이 달라서 보라고 강추는 못하겠지만 나한텐 짱짱,,,,,,,,,,,,,
11089,일단 영화를 잘볼지 모르는 일반분들이나 스케일쩔고스릴넘치고 괴물나오는 sf영화로 보고 본다면 심하게실망하실듯... 재미는없었지만 그래도 느낌점이많음,,,,,,,,,,,,,
11090,초반에 굉장히 지루,,,,,,,,,,,,,
11091,연기와 연출 긴장감은 좋지만...이런 허무하고 허무한 스토리... 이런걸 영화로 볼 필요가 있을까??,,,,,,,,,,,,,
11092,그냥 볼만함. 지루하지 않고 재미없지 않고 정말 재미 있지 않은데 보다 보니 시간이 가버렸네요.,,,,,,,,,,,,,
11093,놀이동산 같은데에 우주선 모형타면 움직이면서 화면으로 우주체험하는거 있는데 딱 그거라고 보면 됨. 좀 난건 영상미,,,,,,,,,,,,,
11094,이런 영화 만들라면 돈이 얼마나 들어가는줄 알고 하는  소리입니까? 못해도 몇 천억 단위 입니다. 우리나라 시장에서 이런 영화를 만들면  천만이상이 든다고해도 손해보는 거라는 말입니다. 멀 알고나 말씀하셔야지 쯔쯔....,,,,,,,,,,,,,
11095,산드라블록 태아처럼 웅크리고 있는 그 씬 소름돋았다... 진짜...,,,,,,,,,,,,,
11096,한 인간이 스스로를 치유해 가는 과정.  보는 내내 카타르시를 느꼈다.  치유의 영화.  나도 그녀처럼 지구땅에 다시 설 용기를 낸다.  우리는 모두 각자의 인생 속에서 지구별 여행 중이다.,,,,,,,,,,,,,
11097,평점 8.7국내 영화랑은 진짜 수준차이난다,,,,,,,,,,,,,
11098,아는만큼 보이는 영화 중 하나,,,,,,,,,,,,,
11099,아니 이게 와이어를 달아서 만든 영화란 말입니까? 정말 우주에서 찍은 듯!!영화보는내내 막 쪼이는데 아주 그냥.. 봐야되요 이영화는!!3D로 봤어야 되는데 흑.. 이 영화 아직 안보신분은 꼭3D로 보세요 강추!!,,,,,,,,,,,,,
11100,잘 봤다는 사람들한테 알바니 뭐니하는 이상한 사람들 있는데,,,,,,,,,,,,,
11101,올해 정말 좋은영화들 많았지만.... 2013년 최고의 영화를 꼽으라면 난 주저없이 그래비티를 뽑을것이다.,,,,,,,,,,,,,
11102,와...진짜 끝장 나는구만!!!!이건 봤다고 표현 하기에도 벅차다. 스릴의 극치다.,,,,,,,,,,,,,
11103,야이 타영화 알바놈들아 이런대작 평점깍지마라,,,,,,,,,,,,,
11104,왕십리 아이맥스3D 예매에 들어간 노력 이상으로 보상받았다. 함께 숨가빠지고 함께 내동댕이 쳐지며 함께 낙담한다. 소문대로 초반 20분 노컷은 놀랍고,,,,,,,,,,,,,
11105,좀비싫단 여친엄청꼬셔서 월드워Z봤다 싸웠다 여친 3D싫어하는 날 꼬셔서 이영화봤다 홍홍홍대.다.나.다 ~ 9점준건 한국도10점짜리만들거란 어설픈기대?,,,,,,,,,,,,,
11106,잘 만든 재미있는 영화,,,,,,,,,,,,,
11107,시계협찬은 피아제 인가요?,,,,,,,,,,,,,
11108,영상과학이나 우주에 관심있는 저는 3d로 실감나고 재밌게봤는데,,,,,,,,,,,,,
11109,아..이런 영화를 우리나라는 언제나  만들 수 있으려나..,,,,,,,,,,,,,
11110,진짜명작임 심장이쫄깃쫄깃햇음ㅋㅋ감동햇어요,,,,,,,,,,,,,
11111,이은선 기자의 말을 빌려보자.. 이 영화는 두려울 정도로 경이롭고 아름답다. 앞으로 나올 우주를 담는 영화는 ‘그래비티' 이전과 이후로 나뉠 것이다.,,,,,,,,,,,,,
11112,이게 바로 3D 영화를 만들어야 하는 이유,,,,,,,,,,,,,
11113,딸을 잃어버린 라이언이 우주가 좋다고 한 이유.맥을 잃어버리고 정거장으로 들어간 순간 천천히 숨을 쉬면서 우주복을 벗고 태아의 모습을 한 라이언.하나하나 의미가 엄청난 대사.모두 놓쳤기 때문에 사람들이점수를 이상하게...,,,,,,,,,,,,,
11114,국내 영화를 못보는 이유는 여기있다.,,,,,,,,,,,,,
11115,알바들이 점수깎네요. 올해 최고의 영화라봐도 무방합니다. 최고의 감동,,,,,,,,,,,,,
11116,올해최고의영화....,,,,,,,,,,,,,
11117,진심 내가 본 영화중에 제일 몰입도있었고 여운이 많이 남았다,,,,,,,,,,,,,
11118,기대를 하고봤나? 아무튼 그타지 스릴감도 없고 재미도없고우주라는 한공간에서만 일어나는 일이라 많이 지루했어요평가를 너무 높이들하다보니 기대감을 못미치네요오랜만에 본영화인데 많이많이 아쉬웠어요,,,,,,,,,,,,,
11119,솔직히 이정도 평점은 아니다 영화관에 아빠와 애들 또는 엄마와 애들이 주 관람객...평점은 아마 그들의 평점이 아닌가 한다. 영화 초반이 지나면 지루함이 찾아온다 졸다가 추워서 깼다가...3d로 비싼돈 내고 본거라 ...,,,,,,,,,,,,,
11120,보는 내내 손에 땀이 ㅋㅋ재미짐,,,,,,,,,,,,,
11121,영화사에 기념비로 남는다. 그래비티 이전과 후로 남을것이다.,,,,,,,,,,,,,
11122,보는게아니라 체험한다는말이 정말와닿는다,,,,,,,,,,,,,
11123,감동 그 자체 흐규흐규ㅠ,,,,,,,,,,,,,
11124,무조건 3D로 봐야하는 영화 영상이 너무아름답고 조지클루니 산드라블록 너무멋지다ㅠㅠ,,,,,,,,,,,,,
11125,반드시 4dx로 봐야할영화,,,,,,,,,,,,,
11126,임팩트 완전 최강....,,,,,,,,,,,,,
11127,사람과 사람을 이어주는 관계의 힘을 앞도적인 영상미로 표현해낸 우주를 통해 심도깊게 풀어낸 영화. 깊은 여운과 함께 귓가를 맴도는 맷의,,,,,,,,,,,,,
11128,말이필요업슴ㅈ 최고  4d로볼걸ㅠㅠ,,,,,,,,,,,,,
11129,다큐보러가고싶으시면고고!보다가두번졸았음ㅠ우주공간재현은정말베리굳!,,,,,,,,,,,,,
11130,취향은 존중된다만 이 영화가 재미없다는건 존중도 이해도 되지않는다,,,,,,,,,,,,,
11131,앞선 재난 영화들은 약과입니다..보는 내내 저도 긴장되서 숨을 헐떡거렸네요..진짜 저 상황이면 난 어땠을까...하면서 보았습니다.,,,,,,,,,,,,,
11132,니네 밑천 드러내지말고ㅡㅡ; 당연히 10점임. 이거 1점주는애들은 피튀기는 액션영화나 보러가라 그냥,,,,,,,,,,,,,
11133,yaho 똥싸고있네ㅋㅋㅋㅋ,,,,,,,,,,,,,
11134,우주에서본 지구와 별들빼고는 평점이 왜이리 높은지는 모르겠다 보는내내 지루한 영화‥1점주고싶었지만 그래도‥,,,,,,,,,,,,,
11135,총게임 하는마냥 어지럽네요ㅋ  재밌긴하지만 솔직히 평점6점후반대가 맞는거같아요,,,,,,,,,,,,,
11136,다른말 안 하겠습니다. 그냥 무조건 보세요! 절대 후회 안합니다!,,,,,,,,,,,,,
11137,보는내내 숨을 못쉬었던 영화,,,,,,,,,,,,,
11138,마지막 10분의 감동을 위해 1시간 20분을 인내해야했다.,,,,,,,,,,,,,
11139,이런게 영화지!! 조폭,,,,,,,,,,,,,
11140,처음으로 엔딩크레딧까지 보게만든영화,,,,,,,,,,,,,
11141,아름다웠던영화....,,,,,,,,,,,,,
11142,디지털로 봐서 아쉬울뿐.. 아이맥스 3d로 볼껄..,,,,,,,,,,,,,
11143,3D우주여행 파편때문에 눈 5번 깜박임,,,,,,,,,,,,,
11144,최고다. 흠잡을 곳 하나 없다. 지금이라도 나사에 취직할 순 없나 ㅜㅜ,,,,,,,,,,,,,
11145,2001 스페이스 오딧세이 이후 침묵하고 있던 진공과 무중력의 서스펜스를 다시 살려낸,,,,,,,,,,,,,
11146,감동적인 영화....,,,,,,,,,,,,,
11147,요즘 미국영화에서 90분짜리가 있던가???싶군요.얼마나 창의력이 없으면 시간미달 영상을 찍었을까. 그것도 비싸디 비싼 배우들을 데려다가. 영상이 너무 발달한 요즘,,,,,,,,,,,,,
11148,영상미... 그래 좋아! 근데 솔직히 잼있다라고는 생각이 전혀 안들어 모 개인적인 성향이지만.. 평점이 이렇게 높은게 이해가 안되...물론 평론가도 뭣도 아닌 사람이라서 그럴수도..,,,,,,,,,,,,,
11149,많은 생각이 드는 영환줄 알았다면 혼자서보러갔을텐데.. 즐거운 분위기를 가진채 들어간 내실수인지 이영화는 3d 4d를 위해만들어진 영화다 저게 아니면 볼 필요가없다 디지털로보지마라 나처럼,,,,,,,,,,,,,
11150,여운이 많이 남는 걸작입니다. ^^,,,,,,,,,,,,,
11151,우주여행을 하고 온 느낌.... 고요한 우주 속에서 싸우는 산드라 블록의 연기가 참 인상적이었음,,,,,,,,,,,,,
11152,왜들 난리지 난 지루해 죽을뻔했는데.. 3d로 봐도 별로던데 아이맥스로 안봐서 그런가,,,,,,,,,,,,,
11153,3D로봤는데 아이맥스3D로도 또보고싶다,,,,,,,,,,,,,
11154,너무 멋있었던 영화예요,,,,,,,,,,,,,
11155,스토리는 너무나도 단순한 영화. 하지만 영상미와 사운드의 ON OFF  심장비트 절묘함은 최고!  디지털로 보신다면 가지 말라 하고 싶고,,,,,,,,,,,,,
11156,잤다고 하는사람. 뭘잘했다고  뻔뻔스럽게 대놓고 잤다고 말하지? 영화보면서 자는거 영화에 대한 모욕이다. 대놓고 잤다고 하는 사람들은 좀 부끄러운줄 알어. // 인간의 원론적 세계관을 우주에 빗대어 표현했다. 생애의...,,,,,,,,,,,,,
11157,18000원짜리보다가 편두통와서뒤에잠오던데..한번더봐야하나,,,,,,,,,,,,,
11158,알폰소쿠아론감독의역작!산드라블록의연기력!최고다최고!!,,,,,,,,,,,,,
11159,그야말로 최고네요!!!영화가 끝나고도 잠시 말을 잊지 못할정도로 영화 보는 내내빠져있었습니다.,,,,,,,,,,,,,
11160,스페이스 오딧세이 다음으로 재밌는 우주영화,,,,,,,,,,,,,
11161,감독이 천재라는 생각밖에...,,,,,,,,,,,,,
11162,카메룬이 이 영화가  미쳤냐고 했는데 왜 그런지 이제  알것 같다,,,,,,,,,,,,,
11163,제임스카메론 감독이 극찬할만 하네요. 기술의 한단계를 끓어올리다 !,,,,,,,,,,,,,
11164,인간,,,,,,,,,,,,,
11165,트랜스포머같은 SF영화만 보다가 이런 영화를 보니까 엄청 색 달랐음,,,,,,,,,,,,,
11166,처음부터 영화보는내내 내가 다 숨이 막히고 가슴이 조이고 무서웠다ㅠㅠ,,,,,,,,,,,,,
11167,재미있네요근데 지리네요,,,,,,,,,,,,,
11168,보는내내 내가 숨쉬는걸 줄이더라,,,,,,,,,,,,,
11169,진심.... 우주다운 우주를 담은 영상  그리고 체험!스릴이 느껴지는 몇몇 장면은...정말 상상그 이상!,,,,,,,,,,,,,
11170,인생 최고의 영화....,,,,,,,,,,,,,
11171,이영화는반드시보세요  걸작반열에들작품입니다 아이맥스3디극대화된작품입니다 굿굿,,,,,,,,,,,,,
11172,아이맥스3D로 봤다.뭔가 신비롭고 신선한 영화인듯은 하나 너무 잔잔한..이 영화로 인해 남친에게한달간 영화 초이스 금지령을 받았다..,,,,,,,,,,,,,
11173,경이롭다 어떻게 촬영했을까?,,,,,,,,,,,,,
11174,우주와 지구 모두 경의롭다.,,,,,,,,,,,,,
11175,태어나서 이런영화처음본다!!!대박 진짜입이  딱!영화초집중하게된다! ! !,,,,,,,,,,,,,
11176,진짜 재밋어요 중력이 무서운거군아..,,,,,,,,,,,,,
11177,그래픽은 멋있고 새로운데  여운이나 감동은 없어. 스토리가 약해도 너무약해.3d로 보지않으면 글쎄..밋밋했을수도,,,,,,,,,,,,,
11178,단언컨데 IMAX로 보는걸 추천한다.(쨌든 정말 최고의 영화),,,,,,,,,,,,,
11179,그래비티 음 그냥 재밌네,,,,,,,,,,,,,
11180,시선의 다양한 전환은 환상적이고,,,,,,,,,,,,,
11181,우주에서살아남기영화판ㅋㅋ,,,,,,,,,,,,,
11182,긴박한 우주여행을 직접 경험한거 같다말이 필요없음최고다반드시 아이맥스3d로 볼 것,,,,,,,,,,,,,
11183,양키 특유의 위험할수록 강력해지는 허세와 앵앵거리는 목소리 때문에 짜증났다. 차라리 다큐멘터리를 보는게 나을듯,,,,,,,,,,,,,
11184,다큐에 가까운 영화입니다. SF를 기대하고 가면 지루하다고 느끼실 꺼에요. 가상 우주 여행을 경험하는 영화라고 보시면 됩니다. 3D나 4D로 보실 필요는 없습니다.,,,,,,,,,,,,,
11185,올해 최고의 sf영화였다.,,,,,,,,,,,,,
11186,무중력이라는것을 이해해야 재밌는 영화입니다. 우주에서 사고가 나면 원래 스팩타클한 장면은 없지요 불도 소리도 없고 그저 엄청난 속도와 작용 반작용 제목대로 중력에 대한 영화입니다. 디테일 묘사는 정말 최고더군요......,,,,,,,,,,,,,
11187,감사합니다. 인생 최고의 영화입니다.,,,,,,,,,,,,,
11188,숨만막힌다 그리고 없다,,,,,,,,,,,,,
11189,나에겐 올해 최고의 영화.,,,,,,,,,,,,,
11190,전체적으로 뻔 한 스토리 일 수 밖에 없는 재난 영화이지만,,,,,,,,,,,,,
11191,긴장되는영화나만그런가 ㅋㅋ,,,,,,,,,,,,,
11192,올해본것중 최고 그래피티짱!!!,,,,,,,,,,,,,
11193,대중적인 영화는 아닐지 모르지만 영화좀 보신 분들이라면 반드시 보셔야할 그런 영화 입니다 간만에 극장가서 재미있게 봤내요!,,,,,,,,,,,,,
11194,음난 솔직히 그냥 그냥 인것 같다,,,,,,,,,,,,,
11195,일단 영화시간이 너무  짧다. 스토리도 너무 단순하고 반전도 없다. 단지 화면빨로 어필하는 영화...,,,,,,,,,,,,,
11196,샌드라 블록 한심해서 속 터져 죽는 줄 알았다. 영화에 멀쩡한 캐릭터가 없는 건지?종일 산만하거나 아님 허세만 부리던 조지 클루니가 쌩뚱맞게 기사도 정신을 발휘하는 바람에 우주의 먼지가 됐고... 같잖은 페미니즘 메...,,,,,,,,,,,,,
11197,스릴있고 전혀지루하지않았다,,,,,,,,,,,,,
11198,"몰입도 완전 쩔어!! 내가 영화보면서 시간 확인 안한 건 이게 처음인 듯. 새심 엄마의 능력을 알 수 있었다는 거!! ""Huston",,,,,,,,,,,,,
11199,자기는 1점 주면서 10점 주는 사람들을 알바라고 하는 당신들.. 당신들이 더 알바 같소만?? 평론가들한테 받는 고평가는 차치하더라도 일반인이 봐도 올해 최고의 영화.. 1점 주는 사람들한테 속아서 안 보면 안 보는...,,,,,,,,,,,,,
11200,영화 평점 처음으로 5점 줘본다  영화 끝나고 다들 어?! 나도 ?! ... 인트로가 전부인 영화 ..뭐냐 이게 내셔널지오그래픽 영화관 판인가?!,,,,,,,,,,,,,
11201,아이맥스 3D로만 봐야됨,,,,,,,,,,,,,
11202,2D 아이맥스로 꼭 보십시요 장난아닙니다... 3D도봤는데 화질 차이가 좀 나네요 정말 대작임은 확실합니다,,,,,,,,,,,,,
11203,개쩌는데... 이 평점도 낮다,,,,,,,,,,,,,
11204,지금 내 머리 위에 보이는 모든 별을 가져다가 이 영화 평점에 붓고 싶다 :),,,,,,,,,,,,,
11205,잘만들기는정말잘만들고 연기도좋고 영상미는최고엿지만내용이정말없음 재미도감동도없엇음 그냥 열심히 살아야겠다는 생각만듬,,,,,,,,,,,,,
11206,이거 왜 평점이 이거밖에 안되냐. 오늘보고 왔는데 진심 대박이라는 말밖에 안나온다. 다보고 나니까 손에 땀이 흥건하더라. 그런데 여기 왜이리 벌레가 많아,,,,,,,,,,,,,
11207,역대급 영화.말이 필요없다.꼭 극장가서 큰화면으로 보시기를 추천.우주체험 ㄷㄷ,,,,,,,,,,,,,
11208,오랜만에 완전 몰입되는 영화였다내가 숨을 참고 부품을 잡기위해 주먹을 쥐고 있었던 이유는 뭘까ㅋㅋ영화 보고 나니 지구가 포근한 곳이구나 깨달았다ㅋㅋ,,,,,,,,,,,,,
11209,20분 지루하고 10분 재미있는 밀당영화 우주라는 한정된 공간에서 사건사고가 나기까지의 무중력상태의 느릿느릿한 지루함과 빵터지는 화끈함이 있는 영화 재미보다 연출이 너무 뛰어나서 최고 소화기장면은 이영화의 백미,,,,,,,,,,,,,
11210,베스트님. 우라나라 집,,,,,,,,,,,,,
11211,4DX로 보지 않았으면 별로였다고 할만한 영화,,,,,,,,,,,,,
11212,올해본것중 최고 꼭4D 로보시길 우주에떠다니는기분,,,,,,,,,,,,,
11213,아나 이거 겁나 무서움 ㄷㄷㄷ,,,,,,,,,,,,,
11214,와 방금 올만에 3D봣는데. 와 명작이네요 보세오 꼭보세요.  라이언이 좀 보면서 밉기는햇지만. 와 소화기로 가는입장에서.  감탄을. 자아낼수밧에업엇네요 와우 지금까지도 여운이남는영화 올만에 영화다운영화 강추합니다!...,,,,,,,,,,,,,
11215,글로표현할수없다그냥 우주자체다,,,,,,,,,,,,,
11216,대박입니다 스토리 별로 없이 긴장있고 이렇게 재밌는 영화는 첨이네요.태어나서 영화관 와서 본 영화중에 단연코 특별하다고 할수있는 영화였네요,,,,,,,,,,,,,
11217,별점 12점 주고싶은 마음입니다.,,,,,,,,,,,,,
11218,영화보고 처음으로 글남김... 말이필요없음 닥치고ㄱㄱ해야할영화,,,,,,,,,,,,,
11219,조용하지만 전혀 조용하지않은 영화,,,,,,,,,,,,,
11220,영상과 음향만으로도 충분하다.,,,,,,,,,,,,,
11221,보고싶다 ㅜㅜ언제보러가지..,,,,,,,,,,,,,
11222,3D로 보면 절대 아깝다는 생각이 안 드는 영화.돈도,,,,,,,,,,,,,
11223,평식이형의 뜻을 따르자,,,,,,,,,,,,,
11224,스포일러 사전차단하고 평점만 보고 영화관에 가기땜에 재난영화라는애기만 듣고 스케일을 기대했던터라 초중반에는 쏘쏘~ 후반에 장르 알게돼면서 몰입ㅋ 하정우판 원맨쇼에 이은 산드라블록판 원맨쑈ㅎ 화려하지않아도 감동을줬던 ...,,,,,,,,,,,,,
11225,산드라블록은 예쁨...탄탄한 몸매도 굿..근데 뭔가 내용이 심심한건...,,,,,,,,,,,,,
11226,아름답다! 하지만 아쉬운 영화.,,,,,,,,,,,,,
11227,이래서 아직도 헐리우드 헐리우드 하는가보다..,,,,,,,,,,,,,
11228,화이도 보고 그래비티도 봤는데,,,,,,,,,,,,,
11229,솔직히....아니진짜 와 개쩐다 이건아니자나요 디지털로봐서 그런지 모르겟는데 와 걸작이다 이런느낌은 안들었음 걸작은 진짜 디지털로보고 아 3D로보고싶다 이래야되는데 아3D로 두번째보면 잘꺼같다 이느낌임,,,,,,,,,,,,,
11230,내 인생 최고의 영화다. 무조건 봐라!! 초등학생이 보면 더 좋을 듯...,,,,,,,,,,,,,
11231,약간의 지루함과 있을 수 없는 확률...,,,,,,,,,,,,,
11232,집떠나면 고생! 집이 역시 최고!,,,,,,,,,,,,,
11233,진짜  미친영화!  대박이다!   그래픽ㅎㄷㄷ해요 꼭보세요!,,,,,,,,,,,,,
11234,대박 3d로 보고 아이맥스3d 예매완료,,,,,,,,,,,,,
11235,솔직히 영상은 스펙타클한데 딱 그만큼의 재미입니다. 살짝 심심한 영화.,,,,,,,,,,,,,
11236,우리나라가 왜 이런영화 못만드냐고? 뭐만나오면 찬양질 좀 그만둬라. 영화 끝나고 사람들 호불호 갈리는 사람많았다.  이게 제작비가 1000억원이다. 우리나라는 제작비300억원만들여도 우와 많이 들었네 이러는데 무슨 ...,,,,,,,,,,,,,
11237,볼만하다라는 말이 이 영화에게 최고의 칭찬일 듯한데...전문가평에 낚인 2번째 영화~,,,,,,,,,,,,,
11238,글쎄 영상미는 2013년에 와우할 만하지만,,,,,,,,,,,,,
11239,올해영화중에최고.우주에서뱅글뱅글돌다땅밟으니나도멀미가다났음ㅠㅠ,,,,,,,,,,,,,
11240,일단 무조건 이영화는 봐야합니다. 개봉하자마자 봤는데 6개월을기다렸지만 전혀 아깝지않은 시간이었고 돈이었네요! 이렇게 평점남기는것도 처음이구요~ 30년살면서 솔직히 영화 천편가까이 봤지만 기억에 남을 걸작이고 아마도...,,,,,,,,,,,,,
11241,올해 본 영화중에 단연 최고의 영화였다.제임스카메론은 진짜 천재다.,,,,,,,,,,,,,
11242,화려한 긴장감이 아닌 고요함과 적막한가운데 긴장감이 흐른다 우주의 경이로움ㅜ,,,,,,,,,,,,,
11243,후아... 대단한 영화.,,,,,,,,,,,,,
11244,계속 우주라는 무중력속에서 전개되었지만 지루하지않았다마지막 결말은 씁쓸한 웃음을 지게했다.지구에 감사하라는 것인가?,,,,,,,,,,,,,
11245,이렇게 잘만든영화는 26년인생에서 처음 미쳤다 진짜,,,,,,,,,,,,,
11246,어머 이건 꼭 봐야대 대봑!,,,,,,,,,,,,,
11247,아바타랑 비교하자면 그 신선하기도하고 충격적이기도한 영상미는 같다....영화시작후 끝남이 10분같이 느껴졌다 이런 영화는 왜 우리나라이선 못만들지..등장인물 고작4명..그중 2명은 시체로 잠깐..그런데도 최고4D강추...,,,,,,,,,,,,,
11248,사실처럼 느껴지는 영상과 상황들..아름다움과 고요함속에서 긴장감이 녹아든 정말 재미있는 영화이다. 살아숨쉬는 영화이다. 여배우 혼자 영화 전체를 진행함 또한 신선하다. SF장르를 넘어 최고의 영화로 길이남을 작품이다...,,,,,,,,,,,,,
11249,이거다. 올해 최고의 영화라고 해도 과찬이 아니다,,,,,,,,,,,,,
11250,저는 너무 재밌었어요 효과 음향도 너무 맘에들었어요 실감나고 제가 그 주인공이 된거같은느낌이 들었어요 한번더 보고싶은 마음이 드네요,,,,,,,,,,,,,
11251,진짜 몰입감 쩌는영화 처음부터 끝까지 긴장빨림,,,,,,,,,,,,,
11252,재밌네요. 짧은데 강렬함.,,,,,,,,,,,,,
11253,반드시 3 D로 봐야 할 영화!  지독하게 아름답고 경이롭게 공포스러운 우주에서의 풍경! 귓가에 스치는 가을바람 소리가 소중해진다. 중력이 나를 든든하게 잡아주고 있어서 다행이다...,,,,,,,,,,,,,
11254,사대강 20조를 나로호를 비롯한 우주과학산업에 썼어도....,,,,,,,,,,,,,
11255,우주의 아름다움과 무서움을 제대로 표현한 걸작영화,,,,,,,,,,,,,
11256,굿굿!이영화를 보고 피부암이 나았습니다 강추,,,,,,,,,,,,,
11257,우주갔다가 온 기분 입니다 ㄷㄷ 나도 모르고 숨참고봤어요,,,,,,,,,,,,,
11258,누구도 경험하지 못한 상황에 직면한 주인공에게 감정이입이 된다.존재,,,,,,,,,,,,,
11259,기대를 엄청해서 좀 허무한감도 있었지만 엄청난 집중력으로 처음부터 끝까지 입을 반은 벌린채 감상했네요. 만족합니다. 꼭 아이맥스로 보시는걸 추천합니다.,,,,,,,,,,,,,
11260,수능때까지 상영할까???제발ㅠㅠ,,,,,,,,,,,,,
11261,후아아아 지전!! 90분인건 좀 아쉽네ㅠ,,,,,,,,,,,,,
11262,90분 동안 보는 내내 주인공 역에 감정이입을 할 수 있었다. 마치 내 자신이 우주에 있는 느낌이었다. 긴박할 땐 내 호흡이 불안정해졌고 고요할 땐 아슬아슬한 기분이고 충격적일 땐 같이 충격을 받았다. 그리고 우주에...,,,,,,,,,,,,,
11263,최고의 영상미 최고의 줄거리 최고의 배경음악 그리고 최고의 연기까지... 긴말 필요없다. 강추 또 강추여기에 4D를 더하면 최고의 재미까지...,,,,,,,,,,,,,
11264,4DX에서 봐야 제대로인 영화!! 느슨한 장면 조차 긴장하게 만드는 영상미가 압권!,,,,,,,,,,,,,
11265,시간이 어찌 지나갔는지도 모르겠다. 팝콘을 씹지도 않고 영화에만 몰입한 나 자신을 발견했다. 아이맥스로 한번 더 봐야겠다 으어어어어,,,,,,,,,,,,,
11266,진공상태에서는 사람의 몸이 터져죽는다는 괴담이 거짓말이라는걸 보여주는 영화,,,,,,,,,,,,,
11267,캬 좋다 ~~~  본 사람은 앎,,,,,,,,,,,,,
11268,오올 정말 제대로 섬뜩하다. 완전 스릴러,,,,,,,,,,,,,
11269,내용도 없고 재미도 없고 우주장비 기계 다 허술하고 도킹 해체 버튼 그냥 누르면 실행되고 전혀 현실감 느껴지지 않음,,,,,,,,,,,,,
11270,민폐녀 하는 짓마다 속터짐,,,,,,,,,,,,,
11271,이 영화가 좌파 친북이 싫어한다는 그 영화군요. 10점.,,,,,,,,,,,,,
11272,마션 보고나니까 그라비티가 얼마나 대단한 영화인지 한번더 깨닫게된다,,,,,,,,,,,,,
11273,인터스텔라 보고난후 봐서 감명이 덜했지만 그래도 명작임에 틀림없다.,,,,,,,,,,,,,
11274,세번째봐도 최고의 영화임에 의심이없다. 처음부터끝까지 긴장감을 놓을수가없다.,,,,,,,,,,,,,
11275,진짜 대박이네요 지금 봤지만 인터스텔라보다 그래비티가 더 최고같아요,,,,,,,,,,,,,
11276,인터스텔라와 비교할수없는 초사실주의. 놀란이 만들고 싶어했던건 이영화였을지도 모르겠다,,,,,,,,,,,,,
11277,약간은 지루했다. 눈알도 아프고..,,,,,,,,,,,,,
11278,이 영화가 왜 전문가들에게 올해의 최고의 영화인지 전혀 이해불가..스토리 하나도 없고 진부..뛰어난건 영상미 뿐..3d imax로 본 돈이 아까움,,,,,,,,,,,,,
11279,인셉션 이후로 명작이다,,,,,,,,,,,,,
11280,내가 마치 경험하고있다고 착각할만큼 영상미는 뛰어나다 그 이상도 이하도 아님.,,,,,,,,,,,,,
11281,영상미고머고 나만 지루하고 재미없었나보다..본지한참되었는데 평점이이해가안가서 하나찍어봅니다....,,,,,,,,,,,,,
11282,머리아프고 지루하고 재미없음 ^^,,,,,,,,,,,,,
11283,반드시 보아라,,,,,,,,,,,,,
11284,짜증나는 영화다.(특히 여주인공....) 경치 구경할려면 보소... 3D로..,,,,,,,,,,,,,
11285,기존과는 다른 SF... 너무나 현실적인 SF.,,,,,,,,,,,,,
11286,누구도 도와주지 못하는 나밖에 없는 상황에서 나는 과연 누구를 떠올릴것인가? 사람의 생존본능과 죽음앞에서의 두려움을 생각하게 하는 영화..,,,,,,,,,,,,,
