,Word
241,액션영화 영화 영화 환타지 대작 요소 존 존카터 카 터 
242,바 바숨전쟁 숨 전쟁 서막 은 연출력 링 링타임 타임 
243,왜그러지 식상 스토리 마지막 마무리 2 2편 편 평점 결과 
244,영화 한마디 평점 낮 나 장르 재 재밋 밋 나 
245,재 재밋당 밋 당 재미 재미지구 지구 판타지 영화 기대 
246,기대안 안 기대이상 이상 굿 굿굿굿 평점 완전 몰입 여 
247,극장 평점 이상 평점 이유 평점 이거 극장 재 재밋음 
248,밋 음 때 오그라 영화 걸작 원작 영화 강추 강추강추 
249,생각 여 재 재밋 밋 다 개인적 2 2편 편 
250,나 왓으 바램 예상 재미 오래전 매체 때 극장 가지 
251,주말 명화 영화 기회 그때 간만 느낌 영화 별 별점 
252,점 말 영화 흥행 흥행실패 실패 이변 만큼 중간 홍보 
253,화성 대상 틀 편견 결과 포스터 페르시아 페르시아왕자 왕자 완전 
254,평점 강추 스토리 찮 찮구 구 생각 의외 잼 최소 
255,최소평점 평점 8 8점대 점 대 듯 나름 세계관 에스 
256,에스카플 카 플 네나 리 리딕 딕 정도 잼 잼있음 
257,있음 평점 낮 소재 스토리 전개 평점 8 8이상 이상 
258,영화 평점 속지 속지마세 마세 완전 재 재밋음 밋 음 
259,나도 유치 연출 볼만 갠찮네 잼 아바 만큼 생각 마지막 
260,여운 재 재밋 밋 공백 뭐 ㅎ 개꿀 개꿀잼 잼 
261,평점 모양 개꿀 개꿀잼 잼 이거 아바 이거 원작 나 
262,영화 비평 나 평점 이해 가지 수작 추천 추천잼 잼 
263,후속 후속편이 편이 기대 영화 진짜 방송 거 지금 자네 
264,평점 10 10점 점 화장실 틈 후속 후속편 편 ㅠ 
265,오늘 봣 데 완전 재 재밋 밋 화성 이야기 거 
266,작품 한번 흥미 번째 감독 의도 때 마음 부정 영화 
267,8 8점 점 이상 줄 데 평점 10 10점 각본 
268,재 재밌으 밌으 최고 후속 후속작 작 무지 잼 굿 
269,꿀 꿀잼 잼 바 바숨 숨 강아지 강아지매력적 매력적 ㅅ 
270,평점 평점왤 ㅅㅂ시간 ㅂ 줄 왤 시간 봣 쓰레기 데 
271,재 재밋 밋 평점 영화 추천 케이블 거 잼 마지막 
272,반전 ㅎ 영화관 집 평점 평점 평점보고 보고 별 인줄 
273,영화 진심 잼 장르 오랜만 동심 기분 최고 정도 뒷이야기 
274,ㅎ 평점 7 7점 점 라니 9 9점 평점 평점넘 
275,넘 듯 8 8점정도 점 정도 영화 영화 고전 영문 
276,소설 직역 공감 수 캐릭터 언행 강요 감정 의미 영화 
277,다음 다음편이 편이 이야기 중간 중간중간 액션 액션장면 장면 괜 
278,괜춘하 춘하 재 재밋음 밋 음 대충 영화 애 재미 
279,재미업 업 평가 됬 됬지 지 사람 디즈니 이미지 편견 
280,듯 영화 자체 잼 액션 액션신도 신도 스토리 좋타 액션물 
281,볼만 주인공 런닝 런닝타임 타임 스토리 부실 진부 수도 속편 
282,바 바숨 숨 처음 때 왈츠 짐 결말 재미 평점 
283,낮 ㅎ 슈퍼맨 몰입 최고 재미 재미있엇 있엇 리뷰 이것 
284,7 7점초반 점 초반 그래픽 볼거리 제외 초반 끝 듯 
285,전투 칼 화려 화려하다 하다 느낌 영화 실패 요인 예고편 
286,작품 마블 영화 아바 아바타 타 사람 저 판타지 판타지물 
287,물 욥 3 3번정도 번 정도 정도 개 명작 왜케 
288,평점 8.5 양심 세상 이용 이용철 철 영활 2 2점 
289,점 주니 평론가 해 해라 라 여자 여자주인공 주인공 카리스마 
290,굳입니 말 입 이거 재 재밋 밋 ㄷ ㄷㄷ 이것 
291,개봉 개봉당시 당시 흥행 실패 강 강아지 아지 넘 영상미 
292,아바 급 거 남녀 주인공 감 완전 초반 막판 한데 
293,중반 줄 줄암 암 ㅋ 제작비 오락 오락영화 영화 후속 
294,후속작 작 듯 스토리 진부 거대 스케일 덕분 정도 판타지 
295,판타지영화 영화 프로 프로급 급 스토리 연기력 구시대 대작 소설 
296,기반 이 영상미 거 나 영화관 유 유튜브 튜브 중 
297,내가 투자 라도 2 2편 편 페이스 페이스북 북 예고편 
298,몰입 개 무지 당시 이거 ㅋ 인터 인터스텔라 스텔라 감동 
299,반전 우리 우리나라 나라 영화 영화평론가 평론가 ㅂ ㅂㅅ ㅅ 
300,후속 후속작 작 기대 영화 평가 수 2 주인공 세계 
301,거 아바 영화관 때 영화 영화임 임 최소 2 2번 
302,번 이상 보 상상 자극 평점 이 영화 내 인생 
303,인생작이구 작 이구 아바 최고 액션 이거 개 아이맥스 재개봉 
304,추천 나 평 상상력 평점 기대 봣 데 아바 느낌 
305,나 잼있게봣네 기대 기대안 안 은근 평점 낮 건 좆 
306,좆평론가 평론가 댓 댓글알바 글 알바 옛날 영화인 스타 스타게이트 
307,게이트 연상 리 리우드식 우드 식 이세 정도 망 망작 
308,작 8 8점대 점 대 영화 개 정도 정도면 면 
309,평점 평점9점영화 9 점 영화 반전 7 7점평점 점 거 
310,거임 임 대박 대박영환데 영 환 데 이거 7 7년 
311,년 최고 평점 7 7점대영화 점 대 영화 듯 잼 
312,나 스파 스파르 르 쿠스 안볼려 넷 넷플릭스 플릭스 분 
313,전 리 리딕 딕 후속 후속작인줄 작인 줄 넷플릭스 영화 
314,영화 전 랫 영화 마지막 굿 판타지 원조 내용 영화 
315,제목 제목때문 때문 망 후속 후속편이 편이 평점 평생 후회 
316,영화 소설 생각 근래 최고 흥행 생각 판타지 사람 잼 
317,뻔 스토리 반전 바 아바 아바타 타 거지 이유 이거 
318,2 2편 편 6 6년 년 ㅠ 10 10점 점 
319,줄 수가 평점 처음 영화 가치 속편 라 이해 정도 
320,제작 영화 정 정수라 수라 생각 영화 영화원작 원작 소설 
321,흐름 듯 함 속편 아쉬움 영화 10 10점 점 속편 
322,류 고향 바 바슘 슘 평점 랭 평점 기대 기대안 
323,안 의외 보고 상상 시간 시간떼우기용 떼 우 기용 영화 
324,줄 영화 잼 잼밌게 밌 게 후속 후속작 작 명작 
325,후속 후속작 작 수 화성 후 내용 데 10 10점만점 
326,점 만점 10점 굿 굿굿굿굿 귯 귯규수구 규수 구 수숙 
327,수숙굯 굯 굳뜨 2 2편 편 한번 언플 힘 영화 
328,평가 평가절하 절하 아쉬움 영화 평 거지 22404214763847375498 1530073538960 영상미 
329,스토리 유치 2 2편 편 생각 생각보가 보가 이해 이해안됨 
330,안됨 영화 안 뻔 소설 기반 명성 시작 영화 소설 
331,봐야겠네 테일러 핫 핫하다 하다 영화 신 신스틸러 스틸 러 
332,화성 개 강아지 하품 때 들보 들보세여 세여 오늘 처음 
333,영화 퍙 퍙점 점 7 7점대 점 대 꿀 꿀잼 
334,잼 추천 숨 지구 가본 영화 중 최고 제작비 대비 
335,흥행 뿐 영화 자체 수작 아바 아바타 타 위치 수도 
336,그래픽 내용 볼만 영화 생각 볼만 볼만하다 하다 성공 영화 
337,대작 오래전 남 배우 배우연기 연기 2 2부 부 평점 
338,관객 관객수가 수가 균등 평점 평점조절 조절 제작사 영화 대박 
339,존 존잼 잼 오크 오 오힘 힘 옥 옥테 테 
340,존 존카 카 목 목소리 소리 ㅎ 해외 대박 한국 
341,쪽박 쪽박보고 보고 판단 중 중후반 후반 거 볼만 영화 
342,가지 재미 쟁밋어 스토리 볼만 영화 얼굴 남 남주 주 
343,몸집 여주 2 2편 편 악평 노 노잼 잼 작품 
344,듯 포스터 누 진짜 엑스 엑스맨 맨 대작 사람 평가 
345,뭐 기대 평점 영화 흥행 저조 원작 매력 커서 소식 
346,어디 수 만 겁 잼 여 2 등 영상 5 
347,5년 년 전 임 감안 10 도 모자 내용 전개 
348,듯 의외 꿀 꿀잼임 잼 임 졸 졸잼진심졸 잼 진심 
349,진짜 스토리 영상미 배우 연기 아바 수 듯 재 재밋 
350,밋 9 9점 점 이유 여배우 미스 미스캐스팅 캐스팅 때 
351,책 그때 기억 마무리 1 1편 편 아바 만큼 재미 
352,재미잇 잇 평점 누 봣 데 인기 속편 티비 완전 
353,결말 부분 최고 듯 완전 평점 누 준거 준거임 임 
354,감독 천재 필 필모그래피 모 그래피 영화관 꿀 꿀잼 잼 
355,평점 투 3 효과 듯 스펙터클 장면 볼만 함 제목 
356,존 존잼 잼 존 존잼 잼 시리즈 재작 영 영황 
357,황 듯 몰입 몰입감으 감 으 ㅎ 후속 후속편 편 
358,무소식 무소식ㅜ ㅜ 평점 전 잼 작품 스토리 원작 100 
359,100년전 년 전 하다 연출 나름 원작느낌 느낌 수작 분명 
360,흥행 부진 요인 어필 관람 안질 안질리 리 후속 후속작 
361,작 흥행 흥행때문 때문 영화 2 2편 편 후속 후속작기대 
362,작 기대 이 영화 링 링타임 타임 수 영화 캐릭터 
363,특징 그거 재미 잔인 유명인 캐스팅 적자 이유 영화 시대 
364,스타워즈 스타워즈급 급 스토리 때문 영화 세계관 소재 다양 디즈니 
365,생각 여주인공 홍보 그 영화 후속 후속작 작 결말 내가 
366,여운 공주 처음 매력 건강 건강미인 미인 느낌 파 눈 
367,매력적 지금 네이버 요 평점 처음 영화 리포터 판타지 추천 
368,남 남주 주 생 4 4번째 번째 재 재밋 밋 
369,영화 평점 평점8점 8 점 됬으 십 십점주고가요 주고 가요 
370,처음 평점 등록 이거 거 이것 지도 대작 내용 전개도 
371,신선 후속 후속작 작 굿 재밋게잘봣습니 여주 점 내용 잼 
372,영화 여주 아쉬움 일요일 아침 오랜만 영화 아바 인터 인터스텔라 
373,스텔라 느낌 최고 때 꿈 영화 계속 검색 드뎌 찾앗 
374,ㅌ ㅌㅋ ㅋ 각본 4 화성 지구 미래 다음 다음편 
375,편 이건 평점 8 8점 점 이상 가야 가야함 함 
376,저 점수 요 8.8 완전 몰입 2 2편 편 흥행 
377,제작 무산 숨 명작 수작 수작정도 정도 생각 후회 영화 
378,존 존카터2 카 터 2 기대 만큼 스토리 흥행 흥행실패이유 
379,실패 이유 뭐 이건 아바 급 후속 후속작 작 티비 
380,내용 내용참신 참신 평점 생각 재 재밋 밋 데 2 
381,2편 편 캐스팅 미스 결말 티비 거 최고 2 2편 
382,편 평점 들낚시 생각 중간 중간중간 어색 부분 볼거리 듯 
383,존 존잼 잼 완벽 기승 기승전결 전결 굿 재밋어 생각 
384,평점 완전 재밋네 평점 욀케 ㅠ 2 2편 편 월 
385,연출 감독 영화 존 존카터2 카 터 2 완전 평 
386,재미 생각 핵 핵꿀잼 꿀 잼 2 흥행 실패 개인적 
387,영화 마지막 식스 식스센스 센스 반전 끝 끝맛 맛 극장 
388,채널 나중 건 극장판 판 편집 다음 장면 약간 부자연 
389,몰입 몰입도가 도가 짐 짐ㅠ ㅠ 포스터 포스터보고 보고 개막 
390,개막장3류 장 3 류 인줄 개꿀 개꿀잼 잼 평점 잼 
391,영화 화성 화성판 판 맨 맨오브스틸 오브 스틸 영화관 외 
392,5 5번 번 때 후속 후속작 작 영화 오 오씨엔 
393,씨 엔 속편 완전 2 2편 편 존 존잼 잼 
394,오 오씨엔 씨 엔 이거 솔 정도 평점 얼떨결 배우 
395,별 영화 평점 어이 이거 극장 광고 때 생각 티비 
396,무료 무료영화 영화 기대 평점 엔딩 맘 엣 투 투모 
397,엣지오브 지 모 오브 우 스타일 스타일영화 개 개명작 명작 
398,2 2편 편 오 잼 이것 점 평점 오 재 
399,재밋 밋 디즈니 영화 정 정도로 도로 유치 듯 완전 
400,꿀 꿀잼 잼 영화 후속 후속편도 편도 ㅠ 나 반복 
401,말 개 개핵꿀잼 핵 꿀 잼 개인적 뇌 작품 넋 
402,봄 영화 ㅌㅌㅌㅌ 내 인생 인생영화 영화 무리 안 안본지 
403,본지 오래되ㄷ 지지 여운 최고 예고편 인간 외계 외계행성 행성 
404,콜로세움 판타지 글 글레디에이터 레 디에이 터 영화 정작 서부 
405,서부영화 총질 외계인 화성 워프 로 티비 때 평점 왜케 
406,최소 8.3 ㄷ ㅣ 재 외계인 코믹 티비 봣 데 
407,개꿀 개꿀잼 잼 나름 스토리 흥행 흥행시기 시기 아바 아바타 
408,타 수 우 영화 영화중 중 작품 생각 생각이드 이드 
409,개 개잼ㅠ꿀 잼 ㅠ 꿀 잼ㅠ 중간 존 존잼 잼 
410,2 2편 편 고요 첨 10 10자10자 자 넘 최고 
411,사람 취향 전 영화관 후회 정 정도로 도로 아줌마 저주 
412,걸작 속편 1 1인 인 10 10자 자 인증 눈 
413,존 존카 카 남자 진짜 발 2 2편 편 진짜 
414,평점 평점보고 보고 안 후회 뻔 흥미 초반 평가 영화 
415,화성 존 존카 카 잼 잼있음 있음 2 2편 편 
416,책 영화 10 10점 점 포스터 유치 후회 아이디어 스토리 
417,굳임 원작 원작소설 소설 대작 영화 망 망작 작 슬픈 
418,케이스 이것 정도 듯 한데 제작 특수 특수효과 효과 화려 
419,유명 원작 기반 스토리 속편 후속 후속편 편 추천 평점 
420,재미 재미있음 있음 영화 평점 왤 적 걸작 여 수작 
421,수작정도 정도 봄 남녀 남녀주 주 매력 봄 아이 영화 
422,생각 제목 유치 저급 저급영화 영화 줄 하구만 감사 평점 
423,기대 기대안 안 생각 후속 후속작 작 기대됬지 무산 상상 
424,듯 듯평점왤 왤 완전 ㅋ 2 2기대 기대 ㅜ 전체적 
425,기발 상상력 영화 평점 후회 영화 영화임 임 디 이해 
426,평정 넘 아바 소재 신선 평점 듯 듯ㅇㅇ ㅇ 마지막 
427,최고 거대 프렌 프렌차이즈 차 이즈 서막 부당 외면 외면당 
428,당 우주 서사시 이야기 흐름 단선 목적 목적지점 지점 영화 
429,사람 후속 후속편도 편도 최고 아바 아바타 타 평점 속편 
430,재 재밋 밋 데 시간 줄 개인적 평점 생각 생각때문 
431,때문 평점10점 10 점 물 추천 평가 점수 10 10점 
432,점 상상력 박수 명품 생각 영상미 진짜 최고 시리즈 함 
433,ㄷ ㄷㄷㄷ 최하 8 8점 점 이상 영화 스토리 내가 
434,영화 영화중 중 3 안 이 평점 1 1점 점 
435,인간 무엇 꿀 꿀잼 잼 잼 나 7 7점평점 점 
436,평점 번 재미 흥행 이해 수 평점 주기 ㅋ 여주 
437,2 기대 기대안 안 영 영회ㅣ 회 ㅣ 넘 잼 
438,평점 평점 볼만 데 점 점줌 줌 실제 점정도임 정도 
439,임 영상미 나름 영화 재 재밋어 밋 어 굳굳굳 굳굳굳굿굿굿 
440,굿 이거 평점 왜캐 채널 끝 후속 후속작 작 영화 
441,사람 때 존 존카 카 이야기 시조 시조격 격 점 
442,감안 때 나름 링 링타임 타임 영화 평점 평가 듯 
443,2 2편 편 상상력 스토리 영상 작품 평점 평점 10 
444,10점 점 눈 내용 냥 영화 디즈니 대작 성공 권선징악 
445,동화 철학 영화 영화보고 보고 남 남주인 주인 테일러 테일러키취한테 
446,키 취한 테 ㅠ ㅠ여주 여주 여 여전사느낌 전사 느낌 
447,초반 몰입 안됬지 끝 라 평점 평점ㅇ ㅇ ㅈ 생각 
448,평점 7 7점 점 반대 아 8 8점대 대 거 
449,남자주 공 여자 여자주인공 주인공 매력적 마지막 장면 강아지 넘 
450,별 지구 외계인 영화 진짜 끝 영화 아바 아바타 타 
451,말 데로 아바 급 티비 잼 잼있엉 있엉 누 거 
452,평점 재미 재미있슴 있슴 안떳지 영화 주인공 10 10점 점 
453,만점 만점중 중 스티브잡스 영감 헤라 헤라클라스류 클라스류 2 2류급 
454,류 급 중세 중세물 물 줄 평점 번 나름 여주 
455,만큼 매력 듯 대한 대한민국 민국 영화 평점 관객 마음 
456,힘 알바 불가 불가하다 하다 여주 남 남주 주 때 
457,결혼 재 재밋 밋 데 이후 급 급전개 전개 옛날 
458,리 리우드 우드 느낌 뭐 거 링 링타임 타임 예전 
459,영화 시간 시간때우기 때 우기 노력 흔적 8 8점 점 
460,드림 재미 말 정 돈 합 진짜 정도 재미 추천 
461,보세 정도로 합시다 도로 시다 수 영화 후속 후속작 작 
462,이거 이것 흥행 대 대박 박 원작 원작봐야 봐야 지구의 
463,시간적 흐름 화성 행성 공간적 이동 연결 시간 시간이동 자유 
464,공간 공간이동 동시 결합 개념 영화 시작 때 예측 예측불허 
465,불허 움 승리 쾌감 진짜 볼만 영화 그래픽 스토리 한순간 
466,눈 다음 다음편 편 언제 하나 추천 추천작중 작중 전 
467,잼 본영 ㅇ ㅇㅋ포스터 ㅋ 포스터 보고 보고안 안 존 
468,존잼 잼 산 연출 재 재밋음 밋 음 ㄷ 스토리 
469,ㄷㄷ스토리 재밋고과거 스토리형식 고 과거 형식 봣 맘 영화 하지 
470,진심 진심강추 강추 개꿀 개꿀잼 잼 분 케이블 영화 채널 
471,첨 이것 수록 후 2 2편 편 영화ㅎ스토리 ㅎ 스토리 
472,주연 후반부 바 바숨 숨 아바 아바타 타 명작 평점 
473,스릴 감동적 이질적 화성 화성문명 문명 배경 배경때문 때문 난해 
474,단어 볼만 영화 링 링타임 타임 초 초중딩 중 딩 
475,영화 여운 영화 오랜만 봄 2 2부 부 티비 때 
476,티비 때 ㅋ ㅋ 영화 영화자체 자체 신선 평점 잼 
477,여 평론가 2 2편 편 지네 최고 류 상상력 나래 
478,랏 영화 흥행 남부 나이 액션 완전 영화 ㅋ ㅋ추천 
479,추천 하구만 잼 평점 스케일 나 겐 최고 엿 스토리 
480,데 영상 영상미개쩝니닷 미개 쩝니 닷 아바 아바타이 타이 평점 
481,소금 소금내 내 생각 놀람 애 니 나 신선 점프 
482,할리우드 영웅주의 과다 류되엇지 고의적 요소 러닝 러닝타임 타임 하다 
483,영화 개꿀 개꿀잼 잼 개꾸 개꾸르잼 르 개 꿀 꿀잼 
484,잼 평점 상승 ㄱ ㄱㄱ 스토리 애니메이션 감독 출신 재 
485,재밋 밋 데 평점 거 거임 임 원래 판타지 나로 
486,나로선 선 최고 ㅋ 거기 마지막 남자 순정 영화 영화후기 
487,후기 처음 봄 봄ㅎ ㅎ 10 10점주면 점 주면 알바 
488,바 9 9점 나 완전 후속 후속작 작 2 기대 
489,진짜 사람 영화 영화굿굿 굿 대박 코믹 매력 영호 영호ㅓ 
490,ㅓ 처음 끝 코믹 액션 영화 짱 짱임 임 존 
491,존카터 카 터 대 대박아앙 박아 앙 스타워즈 연상 촬영 
492,진심 재 재밋 밋 영화 수 흥행 실패 이유 초반 
493,전개 느낌 영화 생각 다음 편 나 이번 일요일 ㅎ 
494,ㅎ처음 처음 서부 영화 느낌 마지막 반전 디즈니 스탠튼 니 
495,2 2016 흥행 존 존카터2 카 터 극장 생각 소리 
496,영화 영화구 구 왤 리뷰 영화 후속 후속작 작 기대 
497,시간 줄 봄 꿀 꿀잼 잼 디즈니 손실 불운 영화 
498,영화 괜 괜춘한데 춘한 데 정도 듯 속 속편 편 
499,기대 8.5 8.5점 점 볼만 볼만하다 하다 지 티비 ㅋ 
0,영화 영화사인 사인 획 스토리 전개 뻔 나비 행성 판타지 
1,일상 리 리우드 우드 3 아이맥스 진정 최고 제임스 카 
2,론 감독 영화 명작 듯 나비 나비행성 행성 정도 매혹적 
3,신세계 이거 명 명량 량 비교 건 장난 장난하나 하나 
4,극장 제값 내고 안 개 똥 감상 감상평 평 말길 
5,영화 영역 이해도 매체 애정 집 다운 인간 스토리 대체 
6,스토리 이형석 감동해 잠 영화 인간 길 포기 과정 자연 
7,엔딩 소름 영화 영화 진짜 스텝 생고생 개고 하나하나 공 
8,최고 영화속 속 철학 철학관도 관도 연출 스토리 완벽 영상미 
9,하나 하나만 만 영화 만점 4 4년 년 만 정도 
10,완성도 영화 스토리 스토리라인 라인 심플 영상 집중 중간 중간중간 
11,세세 부분 자연 처리 여러번 때 새 초당 제작비 3000 
12,3000천만원 천만 원 영화 1 1점 점 ㅅ ㄲ 응 
13,가요 7 7번째 번째 듯 전형적 미국 블록버스터 영화 미국인 
14,영웅 인간 비인간 모습 외계인 관점 신선 아이디어 고지 6 
15,6점 점 평론가 평점 9 9점가까이 가까이 상영 상영시간임 시간 
16,임 아바 아바타가 타가 영화 영화중 중 최고 생각 기자 
17,평점 조작 ㅈ ㅈ논리 논리 둘 때문 9 9점대 점 
18,대 실패 썋 명랑 아바 아바타 타 말 별 별점 
19,점 그때 준걸 지금 줌 아가 제임스 제임스카 카 론 
20,별명 속편 제왕 에어리 에어리언2 언 2 최고 디자인 디자인전공 
21,전공 사람 때 입 박수 돈 밤잠 노 노고 히 
22,만리 만리장성 장성 비유 때 극장 추억 환상적 경험 말 
23,영화계 역사 명작 이 정말 뒤 개봉 손색 듯 아바 
24,평 평점 점 10 10점 점 결국 5 5년이 년이 
25,나 누구 전달 메시지 영화 영화관서 관서 때 애기 때문 
26,나 남 3 생동감 주인공 인류 배 배신자 신자 중 
27,중2병 2 병 사람 영화 영화속 속 탐욕 노 노사이드 
28,사이드 대학살 히틀러 묘사 선 원시 원시족 족 면 누구 
29,거지 귀신 소름 영화 9 09년 년 개봉 지금 7 
30,7년 영화 만큼 3 효과 듯 당시 영화관 나 별 
31,호사 하면 감탄 기억 남 명 명량 량 기자 기자평론가 
32,평론가 평점 말 4 4년 년 지금 처음 소감 수 
33,만약 아바 아바타가 타가 2000 2000만 만 무리 누 명 
34,명량 량 아바 아바타 타 말 개소리 뭐 표현 음 
35,말 필요 영화 대박 인간 전 최고 작품 세계 흥행 
36,1 1위 위 진정 3 영화 시작 내 삶 최고 
37,영화 베스트 베스트3중 3 중 1 1위 위 아바 아바타 
38,타 소름 처음 끝 수 평론가 평점 영화 처음 때 
39,이지만 기회 다운 봐야 10 10점 점 영화 뻘 수 
40,전개 억지 나비 나비족 족 하악 매력적 영상미 정말 갑 
41,3 극장 안본 사람 평점 마라 그것 컬러 컬러영화 영화 
42,흑백 개봉 당시 평론가 스토리 십만 십만원 원 뮤지컬 뭐 
43,볼 디즈니 플러스 진짜 역대 역대급 급 영화인 스토리 표현 
44,수 감동 자체 게다 자연 문화 보호 교훈 남자 능력 
45,차 필수 대전제 심장 느낌 평점 조작 쓰레기 때문 영화 
46,최고 17 17년도 년도 내 인생 최고 영화 판도라 존재 
47,나 저 이크 설 설리 리 인간 몸 그 부족 
48,선택 거 아바 만큼 위대 영화 수 2 2편 편 
49,카 론 배 5 예정 진짜 그래픽 영화 1 1점 
50,점 사람 이해 정도 스토리 맘 5 5점 눈 이것 
51,10 10년전 년 전 작품 말 10 10년전 년 전 
52,영화 생각 영상 풍경 캐릭터 마지막 시나리오 자체 천 천재다 
53,재다 단계 진일보 3 영상 영상혁명 혁명 가치 이거 20 
54,20번 번 안질 우뢰 우뢰매 매 이후 최고 대작 내가 
55,무엇 이것 사람 손 작품 말 내용 중요 영화 뭐 
56,말 한마디 진짜 감독 제임스 카 론 져스 엔드 엔드게임 
57,게임 보고 아바 아바타 타 수 확신 영화 10 10년전 
58,년 전 2009 2009년도 년도 2019 2019년 저 마블 마블팬 
59,팬 12 플러스 차 관람 감동 앞 내 인생 이 
60,영화 수 번 최고 매트릭스 이후 영화계 충격 작품 내 
61,인생 인생영화 영화 10 10년 년 이것 2009 2009년 년 
62,퀄리티 퀄리티라니 라니 하다 안보 안보사람 사람 보시 보시길 길 
63,번 나 짠돌이 극장 3 3번 번 이건 인생 인생영화 
64,영화 영화서 서 획 조 작품 10 10년 년 한대 
65,기분 말 신세계 경험 완벽 10 10점 점 영화 3 
66,지금 개봉 1 1위 위 11 11년전 년 전 아이맥스 
67,그때 충격 수 진심 나비 나비행성 행성 느낌 때 10 
68,10년쯤 쯤 영화 줄 11년 영상미 아바 10 10여년전 여 
69,년 전 극장 아이맥스 아이맥스3 3 때 감동 아바 2 
70,기대 제임스 제임스카 카 론 사단 알 알리타도 리 타도 
71,한국 한국영화 영화 스크린 스크린쿼터제의 쿼터 제의 피해 상영 상영관 
72,관 조 다나 3 3천만따리 천만 따리 티비 제작비 순익 
73,듯 얼마 스케일 장난 진심 아바 2 이것 2009 2009년 
74,년 영화 세계관 ㄷ ㄷㄷ 피땀 노력 인간 머리 진정 
75,획 영화 화려 화려하다 하다 말 경이 ㄷ ㄷㄷ 11 
76,11년전 년 전 영화 기술 녕 지금 시대 열등 인생 
77,인간 욕심 자비 끝 이것 11 11년만 년 만 나 
78,놈 지금 의문 지금 아이맥스 천만 영화 2009 2009년 년 
79,내 헐리우드 제임스 제임스카 카 론 경이 신이 디즈니 디즈니플러스 
80,플러스 영상미 하나 하나만 만 대작 스토리 전개 몰입 2 
81,아바 2 1 1위자리 위 자리 수 나이 28 28살 
82,살 첨 방구석 1 1열 열 팬티 쌋어 그래픽 퀄리티 
83,수 정도 개 부족 대작 말 영화 ㅜ 13 13년전 
84,년 전 4 4번 번 보고 블루 블루레이 레이 사고 
85,소장 소장중이 중이 아버지 어머니 친척 표 영화 그때 수십만 
86,수십만원 원 내생 돈 처음 기계 고장 나 못보 제임스 
87,카 론 완벽 완벽주의 주의 영상 영상혁명 혁명 말 어제 
88,이것 11 11년전 년 전 영화 2009 2020 개봉 개봉영화중 
89,중 껌 껌딱지 딱지 기술력 최근 발전 표현력 정점 아바 
90,레 레전 전 말 인간 스크린 수 극한 경지 타고 
91,운명 영화 최고 말 10 10년 년 후 명작 영상미 
92,영화 전달 메세지 외계 어딘가 나비 나비족 족 종족 기대감 
93,영화관 아이맥스 번 때 눈 장관 이것 10 10년 년 
94,전 영화 영화라니 라니 수 퀄리티 장난 10 10년후인 년 
95,후인 안본 안본눈 눈 삽 여운 감동 처음 수 행복 
96,박 박평식이 평 식이 영화 8 8점 점 6 6점 
97,점 남자 주인공 배신자 사람 우리 우리나라 우리나라땅 나라 땅 
98,침략 일본 경이 최고 영화 면 코 아바 다작 다작10편 
99,10 편 시간 명작 명작1편 1 세기 감독 제임스 제임스카 
100,카 론 진짜 역대 역대급 급 영화 소름 장면 이것 
101,2009 2009년 년 거 인생 인생영화중 중 넘버원 ㄹ ㄹㅇ 
102,ㅇ 어벤져스보 영화 아바 아바타가 타가 나 겐 최고 이거 
103,속 속편 편 대체 한국 세계 최초 아바 생성 생성국임 
104,국 임 ㅇ ㅇㅇ 영화 말 필 3 질려 영화 
105,때 감탄 최고 영화 아바 아바타 타 기억 말 개 
106,번 명작 22 22년 년 개봉 2 기대 영화 거 
107,거ㅠ ㅠ 이것 2009 2009년도 년도 니 진짜 영화 최고 
108,진짜 명작 저 인생 인생영화 영화 개봉 개봉당시 당시 보고 
109,3 3개월 개월 후유증 하 하ㅠ ㅠ 인생 인생영화 영화 
110,충격 충격여운 여운 아바 아바타가 타가 10 10년 년 2 
111,2년뒤 뒤 후속 후속작도 작도 기대 평론가 중 한명 귀신 
112,10 10년전 년 전 10년후 후 명작 평론가 제임스 카 
113,론 10년 말 거 아바 2 형 점 개봉 초 
114,초딩때 딩 때 영화관 보고 10 10년만 년 만 제대 
115,스토리 이해 아바 2 때 황홀 명작 영화 2 2편 
116,편 최고 영화 21 21년도 년도 세계 흥행 1 1위 
117,위 영화 고 고3 3 영어 10 10년 년 나 
118,이해 영화 전설 마디 영화 영화중 중 레 레전 전 
119,마지막 전 전투신 투신 숨 저 이스 카 론 분명 
120,에어리 에어리언 언 투 투터퓨처 터 퓨처 계 영화 영화중 
121,중 내 생애 최고 뒤 시대 간 소재 스토리 그래픽 
122,과 세계관 배합 탄생 평론가 승 승찬 찬 너 평생 
123,과거 석기 석기시대 시대 사람 살 영화 10 10년 년 
124,3 영화 아바 전과 후 엔드 엔드게임 게임 3000 3000배 
125,배 아바 2 2021 2021년 년 12 12월 월 개봉 
126,개봉예정 예정 새 영상 영상혁명 혁명 영화 스토리 대박 소름 
127,생각 영화 영화진짜 진짜 대작 3 영화사 남 작품 이거 
128,명 명량봣 량 봣 데 아바 길 영화 절대 22 
129,22세기 세기 기억 명작 영화사 거대 충격적 기록 3 영화계 
130,개척자 미국 아바 2 올해 12 12월 월 개봉 우리 
131,국 속편 개봉 뿐 완벽 극적 갈등 저 인생 최고 
